lib	unit	sample	fq1	fq2
lib01	1	210047	fastqs/lib01/210047_1.fq.gz	fastqs/lib01/210047_2.fq.gz
lib01	1	210073	fastqs/lib01/210073_1.fq.gz	fastqs/lib01/210073_2.fq.gz
lib01	1	210191	fastqs/lib01/210191_1.fq.gz	fastqs/lib01/210191_2.fq.gz
lib01	1	210235	fastqs/lib01/210235_1.fq.gz	fastqs/lib01/210235_2.fq.gz
lib01	1	221106	fastqs/lib01/221106_1.fq.gz	fastqs/lib01/221106_2.fq.gz
lib01	1	211751	fastqs/lib01/211751_1.fq.gz	fastqs/lib01/211751_2.fq.gz
lib01	1	211789	fastqs/lib01/211789_1.fq.gz	fastqs/lib01/211789_2.fq.gz
lib01	1	211776	fastqs/lib01/211776_1.fq.gz	fastqs/lib01/211776_2.fq.gz
lib01	1	OSF_E9	fastqs/lib01/OSF_E9_1.fq.gz	fastqs/lib01/OSF_E9_2.fq.gz
lib01	1	OSF_E11	fastqs/lib01/OSF_E11_1.fq.gz	fastqs/lib01/OSF_E11_2.fq.gz
lib01	1	OSF_E18	fastqs/lib01/OSF_E18_1.fq.gz	fastqs/lib01/OSF_E18_2.fq.gz
lib01	1	OSF_E19	fastqs/lib01/OSF_E19_1.fq.gz	fastqs/lib01/OSF_E19_2.fq.gz
lib01	1	OSF_E146	fastqs/lib01/OSF_E146_1.fq.gz	fastqs/lib01/OSF_E146_2.fq.gz
lib01	1	OSF_E148	fastqs/lib01/OSF_E148_1.fq.gz	fastqs/lib01/OSF_E148_2.fq.gz
lib01	1	OSF_E231	fastqs/lib01/OSF_E231_1.fq.gz	fastqs/lib01/OSF_E231_2.fq.gz
lib01	1	OSF_E233	fastqs/lib01/OSF_E233_1.fq.gz	fastqs/lib01/OSF_E233_2.fq.gz
lib01	1	OSF_E239	fastqs/lib01/OSF_E239_1.fq.gz	fastqs/lib01/OSF_E239_2.fq.gz
lib01	1	OSF_E241	fastqs/lib01/OSF_E241_1.fq.gz	fastqs/lib01/OSF_E241_2.fq.gz
lib01	1	OSF_E242	fastqs/lib01/OSF_E242_1.fq.gz	fastqs/lib01/OSF_E242_2.fq.gz
lib01	1	OSF_E381	fastqs/lib01/OSF_E381_1.fq.gz	fastqs/lib01/OSF_E381_2.fq.gz
lib01	1	OSF_ERAAU_1	fastqs/lib01/OSF_ERAAU_1_1.fq.gz	fastqs/lib01/OSF_ERAAU_1_2.fq.gz
lib01	1	RACA_S10A	fastqs/lib01/RACA_S10A_1.fq.gz	fastqs/lib01/RACA_S10A_2.fq.gz
lib01	1	DEEX_C01	fastqs/lib01/DEEX_C01_1.fq.gz	fastqs/lib01/DEEX_C01_2.fq.gz
lib01	1	WRH2_A01	fastqs/lib01/WRH2_A01_1.fq.gz	fastqs/lib01/WRH2_A01_2.fq.gz
lib01	1	WRH2_B01	fastqs/lib01/WRH2_B01_1.fq.gz	fastqs/lib01/WRH2_B01_2.fq.gz
lib01	1	WRH2_H01	fastqs/lib01/WRH2_H01_1.fq.gz	fastqs/lib01/WRH2_H01_2.fq.gz
lib01	1	WRH2_I02	fastqs/lib01/WRH2_I02_1.fq.gz	fastqs/lib01/WRH2_I02_2.fq.gz
lib01	1	WRH2_J01	fastqs/lib01/WRH2_J01_1.fq.gz	fastqs/lib01/WRH2_J01_2.fq.gz
lib01	1	KM_NWR_MC2_EM01_A1	fastqs/lib01/KM_NWR_MC2_EM01_A1_1.fq.gz	fastqs/lib01/KM_NWR_MC2_EM01_A1_2.fq.gz
lib01	1	KM_NWR_MC3_EM1_A1	fastqs/lib01/KM_NWR_MC3_EM1_A1_1.fq.gz	fastqs/lib01/KM_NWR_MC3_EM1_A1_2.fq.gz
lib01	1	KM_NWR_MC3_EM2_A1	fastqs/lib01/KM_NWR_MC3_EM2_A1_1.fq.gz	fastqs/lib01/KM_NWR_MC3_EM2_A1_2.fq.gz
lib01	1	KM_NWR_MC5_EM01_A1	fastqs/lib01/KM_NWR_MC5_EM01_A1_1.fq.gz	fastqs/lib01/KM_NWR_MC5_EM01_A1_2.fq.gz
lib01	1	KM_NWR_MC5_EM04_A1	fastqs/lib01/KM_NWR_MC5_EM04_A1_1.fq.gz	fastqs/lib01/KM_NWR_MC5_EM04_A1_2.fq.gz
lib01	1	KM_NWR_MC5_EM05_A1	fastqs/lib01/KM_NWR_MC5_EM05_A1_1.fq.gz	fastqs/lib01/KM_NWR_MC5_EM05_A1_2.fq.gz
lib01	1	KM_PEN_RD_EM2_A1	fastqs/lib01/KM_PEN_RD_EM2_A1_1.fq.gz	fastqs/lib01/KM_PEN_RD_EM2_A1_2.fq.gz
lib01	1	KM_PEN_RD_EM4_A1	fastqs/lib01/KM_PEN_RD_EM4_A1_1.fq.gz	fastqs/lib01/KM_PEN_RD_EM4_A1_2.fq.gz
lib01	1	KM_PEN_RD_EM7_A1	fastqs/lib01/KM_PEN_RD_EM7_A1_1.fq.gz	fastqs/lib01/KM_PEN_RD_EM7_A1_2.fq.gz
lib01	1	KMNWRCHOLO_EM03_A1	fastqs/lib01/KMNWRCHOLO_EM03_A1_1.fq.gz	fastqs/lib01/KMNWRCHOLO_EM03_A1_2.fq.gz
lib01	1	KMNWRCHOLO_EM04_A1	fastqs/lib01/KMNWRCHOLO_EM04_A1_1.fq.gz	fastqs/lib01/KMNWRCHOLO_EM04_A1_2.fq.gz
lib01	1	KM_CHOL_EM6_A1	fastqs/lib01/KM_CHOL_EM6_A1_1.fq.gz	fastqs/lib01/KM_CHOL_EM6_A1_2.fq.gz
lib10	1	212230	fastqs/lib10/212230_1.fq.gz	fastqs/lib10/212230_2.fq.gz
lib10	1	LJM26JUN18_1_M_EG	fastqs/lib10/LJM26JUN18_1_M_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_1_M_EG_2.fq.gz
lib10	1	LJM26JUN18_10_F_EG	fastqs/lib10/LJM26JUN18_10_F_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_10_F_EG_2.fq.gz
lib10	1	LJM26JUN18_3_F_EG	fastqs/lib10/LJM26JUN18_3_F_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_3_F_EG_2.fq.gz
lib10	1	LJM26JUN18_4_M_EG	fastqs/lib10/LJM26JUN18_4_M_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_4_M_EG_2.fq.gz
lib10	1	LJM26JUN18_5_M_EG	fastqs/lib10/LJM26JUN18_5_M_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_5_M_EG_2.fq.gz
lib10	1	LJM26JUN18_7_F_EG	fastqs/lib10/LJM26JUN18_7_F_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_7_F_EG_2.fq.gz
lib10	1	LJM26JUN18_8_M_EG	fastqs/lib10/LJM26JUN18_8_M_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_8_M_EG_2.fq.gz
lib10	1	LJM26JUN18_9_F_EG	fastqs/lib10/LJM26JUN18_9_F_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_9_F_EG_2.fq.gz
lib10	1	LJM27JUN18_1_M_EH	fastqs/lib10/LJM27JUN18_1_M_EH_1.fq.gz	fastqs/lib10/LJM27JUN18_1_M_EH_2.fq.gz
lib10	1	LJM27JUN18_2_M_EH	fastqs/lib10/LJM27JUN18_2_M_EH_1.fq.gz	fastqs/lib10/LJM27JUN18_2_M_EH_2.fq.gz
lib10	1	LJM27JUN18_3_F_EH	fastqs/lib10/LJM27JUN18_3_F_EH_1.fq.gz	fastqs/lib10/LJM27JUN18_3_F_EH_2.fq.gz
lib10	1	LJM27JUN18_4_F_H	fastqs/lib10/LJM27JUN18_4_F_H_1.fq.gz	fastqs/lib10/LJM27JUN18_4_F_H_2.fq.gz
lib10	1	LJM27JUN18_5_M_H	fastqs/lib10/LJM27JUN18_5_M_H_1.fq.gz	fastqs/lib10/LJM27JUN18_5_M_H_2.fq.gz
lib10	1	LJM27JUN18_6_F_H	fastqs/lib10/LJM27JUN18_6_F_H_1.fq.gz	fastqs/lib10/LJM27JUN18_6_F_H_2.fq.gz
lib10	1	LJ8AUG19_1_RAPR_M	fastqs/lib10/LJ8AUG19_1_RAPR_M_1.fq.gz	fastqs/lib10/LJ8AUG19_1_RAPR_M_2.fq.gz
lib10	1	LJ8AUG19_2_RAPR_F	fastqs/lib10/LJ8AUG19_2_RAPR_F_1.fq.gz	fastqs/lib10/LJ8AUG19_2_RAPR_F_2.fq.gz
lib10	1	LJ8AUG19_4_RAPR_F	fastqs/lib10/LJ8AUG19_4_RAPR_F_1.fq.gz	fastqs/lib10/LJ8AUG19_4_RAPR_F_2.fq.gz
lib10	1	222108	fastqs/lib10/222108_1.fq.gz	fastqs/lib10/222108_2.fq.gz
lib10	1	222117	fastqs/lib10/222117_1.fq.gz	fastqs/lib10/222117_2.fq.gz
lib10	1	222138	fastqs/lib10/222138_1.fq.gz	fastqs/lib10/222138_2.fq.gz
lib10	1	222149	fastqs/lib10/222149_1.fq.gz	fastqs/lib10/222149_2.fq.gz
lib10	1	222166	fastqs/lib10/222166_1.fq.gz	fastqs/lib10/222166_2.fq.gz
lib10	1	222340	fastqs/lib10/222340_1.fq.gz	fastqs/lib10/222340_2.fq.gz
lib10	1	221986	fastqs/lib10/221986_1.fq.gz	fastqs/lib10/221986_2.fq.gz
lib10	1	222014	fastqs/lib10/222014_1.fq.gz	fastqs/lib10/222014_2.fq.gz
lib10	1	222027	fastqs/lib10/222027_1.fq.gz	fastqs/lib10/222027_2.fq.gz
lib10	1	222045	fastqs/lib10/222045_1.fq.gz	fastqs/lib10/222045_2.fq.gz
lib10	1	212152	fastqs/lib10/212152_1.fq.gz	fastqs/lib10/212152_2.fq.gz
lib10	1	212027	fastqs/lib10/212027_1.fq.gz	fastqs/lib10/212027_2.fq.gz
lib10	1	212064	fastqs/lib10/212064_1.fq.gz	fastqs/lib10/212064_2.fq.gz
lib10	1	212086	fastqs/lib10/212086_1.fq.gz	fastqs/lib10/212086_2.fq.gz
lib10	1	JME29AUG_1	fastqs/lib10/JME29AUG_1_1.fq.gz	fastqs/lib10/JME29AUG_1_2.fq.gz
lib10	1	JME29AUG_10	fastqs/lib10/JME29AUG_10_1.fq.gz	fastqs/lib10/JME29AUG_10_2.fq.gz
lib10	1	JME29AUG_2	fastqs/lib10/JME29AUG_2_1.fq.gz	fastqs/lib10/JME29AUG_2_2.fq.gz
lib10	1	JME29AUG_3	fastqs/lib10/JME29AUG_3_1.fq.gz	fastqs/lib10/JME29AUG_3_2.fq.gz
lib10	1	JME29AUG_4	fastqs/lib10/JME29AUG_4_1.fq.gz	fastqs/lib10/JME29AUG_4_2.fq.gz
lib10	1	JME29AUG_5	fastqs/lib10/JME29AUG_5_1.fq.gz	fastqs/lib10/JME29AUG_5_2.fq.gz
lib10	1	JME29AUG_8	fastqs/lib10/JME29AUG_8_1.fq.gz	fastqs/lib10/JME29AUG_8_2.fq.gz
lib10	1	JME30AUG_1	fastqs/lib10/JME30AUG_1_1.fq.gz	fastqs/lib10/JME30AUG_1_2.fq.gz
lib10	1	JME30AUG_3	fastqs/lib10/JME30AUG_3_1.fq.gz	fastqs/lib10/JME30AUG_3_2.fq.gz
lib10	1	JME30AUG_4	fastqs/lib10/JME30AUG_4_1.fq.gz	fastqs/lib10/JME30AUG_4_2.fq.gz
lib10	1	JAMUP17JUL18_1	fastqs/lib10/JAMUP17JUL18_1_1.fq.gz	fastqs/lib10/JAMUP17JUL18_1_2.fq.gz
lib10	1	JAMUP17JUL18_2	fastqs/lib10/JAMUP17JUL18_2_1.fq.gz	fastqs/lib10/JAMUP17JUL18_2_2.fq.gz
lib10	1	JAMUP17JUL18_3	fastqs/lib10/JAMUP17JUL18_3_1.fq.gz	fastqs/lib10/JAMUP17JUL18_3_2.fq.gz
lib10	1	JAMUP17JUL18_4	fastqs/lib10/JAMUP17JUL18_4_1.fq.gz	fastqs/lib10/JAMUP17JUL18_4_2.fq.gz
lib10	1	JAMUP17JUL18_5	fastqs/lib10/JAMUP17JUL18_5_1.fq.gz	fastqs/lib10/JAMUP17JUL18_5_2.fq.gz
lib10	1	JAMUP18JUL18_1	fastqs/lib10/JAMUP18JUL18_1_1.fq.gz	fastqs/lib10/JAMUP18JUL18_1_2.fq.gz
lib10	1	211430	fastqs/lib10/211430_1.fq.gz	fastqs/lib10/211430_2.fq.gz
lib10	1	212341	fastqs/lib10/212341_1.fq.gz	fastqs/lib10/212341_2.fq.gz
lib10	1	OSF_E34	fastqs/lib10/OSF_E34_1.fq.gz	fastqs/lib10/OSF_E34_2.fq.gz
lib10	1	OSF_E35	fastqs/lib10/OSF_E35_1.fq.gz	fastqs/lib10/OSF_E35_2.fq.gz
lib10	1	OSF_E36	fastqs/lib10/OSF_E36_1.fq.gz	fastqs/lib10/OSF_E36_2.fq.gz
lib10	1	OSF_E38	fastqs/lib10/OSF_E38_1.fq.gz	fastqs/lib10/OSF_E38_2.fq.gz
lib10	1	OSF_E40	fastqs/lib10/OSF_E40_1.fq.gz	fastqs/lib10/OSF_E40_2.fq.gz
lib10	1	OSF_E41	fastqs/lib10/OSF_E41_1.fq.gz	fastqs/lib10/OSF_E41_2.fq.gz
lib10	1	OSF_E61	fastqs/lib10/OSF_E61_1.fq.gz	fastqs/lib10/OSF_E61_2.fq.gz
lib10	1	OSF_E62	fastqs/lib10/OSF_E62_1.fq.gz	fastqs/lib10/OSF_E62_2.fq.gz
lib10	1	OSF_E73	fastqs/lib10/OSF_E73_1.fq.gz	fastqs/lib10/OSF_E73_2.fq.gz
lib10	1	OSF_E81	fastqs/lib10/OSF_E81_1.fq.gz	fastqs/lib10/OSF_E81_2.fq.gz
lib10	1	OSF_E82	fastqs/lib10/OSF_E82_1.fq.gz	fastqs/lib10/OSF_E82_2.fq.gz
lib10	1	OSF_E164	fastqs/lib10/OSF_E164_1.fq.gz	fastqs/lib10/OSF_E164_2.fq.gz
lib10	1	OSF_E165	fastqs/lib10/OSF_E165_1.fq.gz	fastqs/lib10/OSF_E165_2.fq.gz
lib10	1	OSF_E166	fastqs/lib10/OSF_E166_1.fq.gz	fastqs/lib10/OSF_E166_2.fq.gz
lib10	1	OSF_E169	fastqs/lib10/OSF_E169_1.fq.gz	fastqs/lib10/OSF_E169_2.fq.gz
lib10	1	OSF_E170	fastqs/lib10/OSF_E170_1.fq.gz	fastqs/lib10/OSF_E170_2.fq.gz
lib10	1	OSF_E171	fastqs/lib10/OSF_E171_1.fq.gz	fastqs/lib10/OSF_E171_2.fq.gz
lib10	1	OSF_E178	fastqs/lib10/OSF_E178_1.fq.gz	fastqs/lib10/OSF_E178_2.fq.gz
lib10	1	OSF_E180	fastqs/lib10/OSF_E180_1.fq.gz	fastqs/lib10/OSF_E180_2.fq.gz
lib10	1	OSF_E304	fastqs/lib10/OSF_E304_1.fq.gz	fastqs/lib10/OSF_E304_2.fq.gz
lib10	1	OSF_E306	fastqs/lib10/OSF_E306_1.fq.gz	fastqs/lib10/OSF_E306_2.fq.gz
lib10	1	OSF_E307	fastqs/lib10/OSF_E307_1.fq.gz	fastqs/lib10/OSF_E307_2.fq.gz
lib10	1	OSF_E309	fastqs/lib10/OSF_E309_1.fq.gz	fastqs/lib10/OSF_E309_2.fq.gz
lib10	1	OSF_E310	fastqs/lib10/OSF_E310_1.fq.gz	fastqs/lib10/OSF_E310_2.fq.gz
lib10	1	OSF_E312	fastqs/lib10/OSF_E312_1.fq.gz	fastqs/lib10/OSF_E312_2.fq.gz
lib10	1	OSF_E316	fastqs/lib10/OSF_E316_1.fq.gz	fastqs/lib10/OSF_E316_2.fq.gz
lib10	1	OSF_E317	fastqs/lib10/OSF_E317_1.fq.gz	fastqs/lib10/OSF_E317_2.fq.gz
lib10	1	OSF_E389	fastqs/lib10/OSF_E389_1.fq.gz	fastqs/lib10/OSF_E389_2.fq.gz
lib10	1	OSF_E391	fastqs/lib10/OSF_E391_1.fq.gz	fastqs/lib10/OSF_E391_2.fq.gz
lib10	1	OSF_E392	fastqs/lib10/OSF_E392_1.fq.gz	fastqs/lib10/OSF_E392_2.fq.gz
lib10	1	OSF_E393	fastqs/lib10/OSF_E393_1.fq.gz	fastqs/lib10/OSF_E393_2.fq.gz
lib10	1	OSF_E395	fastqs/lib10/OSF_E395_1.fq.gz	fastqs/lib10/OSF_E395_2.fq.gz
lib10	1	OSF_E397	fastqs/lib10/OSF_E397_1.fq.gz	fastqs/lib10/OSF_E397_2.fq.gz
lib10	1	OSF_E402	fastqs/lib10/OSF_E402_1.fq.gz	fastqs/lib10/OSF_E402_2.fq.gz
lib10	1	OSF_E405	fastqs/lib10/OSF_E405_1.fq.gz	fastqs/lib10/OSF_E405_2.fq.gz
lib10	1	KM_BS_GAG_D_EM1_A1	fastqs/lib10/KM_BS_GAG_D_EM1_A1_1.fq.gz	fastqs/lib10/KM_BS_GAG_D_EM1_A1_2.fq.gz
lib10	1	BS_GAG_D_EM4_A1	fastqs/lib10/BS_GAG_D_EM4_A1_1.fq.gz	fastqs/lib10/BS_GAG_D_EM4_A1_2.fq.gz
lib10	1	BS_GAG_D_EM6_A1	fastqs/lib10/BS_GAG_D_EM6_A1_1.fq.gz	fastqs/lib10/BS_GAG_D_EM6_A1_2.fq.gz
lib10	1	CAP_SRV4_G01	fastqs/lib10/CAP_SRV4_G01_1.fq.gz	fastqs/lib10/CAP_SRV4_G01_2.fq.gz
lib10	1	CAP_SRV4_L01	fastqs/lib10/CAP_SRV4_L01_1.fq.gz	fastqs/lib10/CAP_SRV4_L01_2.fq.gz
lib10	1	CAP_NDR_Q01	fastqs/lib10/CAP_NDR_Q01_1.fq.gz	fastqs/lib10/CAP_NDR_Q01_2.fq.gz
lib10	1	CAP_NCP_C01	fastqs/lib10/CAP_NCP_C01_1.fq.gz	fastqs/lib10/CAP_NCP_C01_2.fq.gz
lib10	1	CAP_NCP_O03	fastqs/lib10/CAP_NCP_O03_1.fq.gz	fastqs/lib10/CAP_NCP_O03_2.fq.gz
lib10	1	CAP_SRNT_J02	fastqs/lib10/CAP_SRNT_J02_1.fq.gz	fastqs/lib10/CAP_SRNT_J02_2.fq.gz
lib10	2	OSF_E270R	fastqs/lib10/OSF_E270R_1.fq.gz	fastqs/lib10/OSF_E270R_2.fq.gz
lib10	2	OSF_E303R	fastqs/lib10/OSF_E303R_1.fq.gz	fastqs/lib10/OSF_E303R_2.fq.gz
lib10	2	OSF_E389R	fastqs/lib10/OSF_E389R_1.fq.gz	fastqs/lib10/OSF_E389R_2.fq.gz
lib10	2	CAP_BIMA_Q01R	fastqs/lib10/CAP_BIMA_Q01R_1.fq.gz	fastqs/lib10/CAP_BIMA_Q01R_2.fq.gz
lib11	1	USGS_212351	fastqs/lib11/USGS_212351_1.fq.gz	fastqs/lib11/USGS_212351_2.fq.gz
lib11	1	USGS_212362	fastqs/lib11/USGS_212362_1.fq.gz	fastqs/lib11/USGS_212362_2.fq.gz
lib11	1	Soxbow_1_5_25_22	fastqs/lib11/Soxbow_1_5_25_22_1.fq.gz	fastqs/lib11/Soxbow_1_5_25_22_2.fq.gz
lib11	1	Soxbow_2_5_26_22	fastqs/lib11/Soxbow_2_5_26_22_1.fq.gz	fastqs/lib11/Soxbow_2_5_26_22_2.fq.gz
lib11	1	SUNCRRAPR120Sept22	fastqs/lib11/SUNCRRAPR120Sept22_1.fq.gz	fastqs/lib11/SUNCRRAPR120Sept22_2.fq.gz
lib11	1	BP15AUG17_01	fastqs/lib11/BP15AUG17_01_1.fq.gz	fastqs/lib11/BP15AUG17_01_2.fq.gz
lib11	1	BP15AUG17_02	fastqs/lib11/BP15AUG17_02_1.fq.gz	fastqs/lib11/BP15AUG17_02_2.fq.gz
lib11	1	BP16Aug17_01	fastqs/lib11/BP16Aug17_01_1.fq.gz	fastqs/lib11/BP16Aug17_01_2.fq.gz
lib11	1	CN1_11SEPT18_1	fastqs/lib11/CN1_11SEPT18_1_1.fq.gz	fastqs/lib11/CN1_11SEPT18_1_2.fq.gz
lib11	1	CN1_11SEPT18_2	fastqs/lib11/CN1_11SEPT18_2_1.fq.gz	fastqs/lib11/CN1_11SEPT18_2_2.fq.gz
lib11	1	KM10SEPT19_2x	fastqs/lib11/KM10SEPT19_2x_1.fq.gz	fastqs/lib11/KM10SEPT19_2x_2.fq.gz
lib11	1	KM11Sept19_1	fastqs/lib11/KM11Sept19_1_1.fq.gz	fastqs/lib11/KM11Sept19_1_2.fq.gz
lib11	1	KM10SEPT19_1x	fastqs/lib11/KM10SEPT19_1x_1.fq.gz	fastqs/lib11/KM10SEPT19_1x_2.fq.gz
lib11	1	K16AUG17_02	fastqs/lib11/K16AUG17_02_1.fq.gz	fastqs/lib11/K16AUG17_02_2.fq.gz
lib11	1	K16AUG17_03	fastqs/lib11/K16AUG17_03_1.fq.gz	fastqs/lib11/K16AUG17_03_2.fq.gz
lib11	1	K16AUG17_04	fastqs/lib11/K16AUG17_04_1.fq.gz	fastqs/lib11/K16AUG17_04_2.fq.gz
lib11	1	K17AUG17_01	fastqs/lib11/K17AUG17_01_1.fq.gz	fastqs/lib11/K17AUG17_01_2.fq.gz
lib11	1	K17AUG17_02	fastqs/lib11/K17AUG17_02_1.fq.gz	fastqs/lib11/K17AUG17_02_2.fq.gz
lib11	1	SE1_11SEPT18_1	fastqs/lib11/SE1_11SEPT18_1_1.fq.gz	fastqs/lib11/SE1_11SEPT18_1_2.fq.gz
lib11	1	TW3_12SEPT18_1	fastqs/lib11/TW3_12SEPT18_1_1.fq.gz	fastqs/lib11/TW3_12SEPT18_1_2.fq.gz
lib11	1	WNG15Aug17_01	fastqs/lib11/WNG15Aug17_01_1.fq.gz	fastqs/lib11/WNG15Aug17_01_2.fq.gz
lib11	1	WNG15AUG17_02	fastqs/lib11/WNG15AUG17_02_1.fq.gz	fastqs/lib11/WNG15AUG17_02_2.fq.gz
lib11	1	WNG15AUG17_03	fastqs/lib11/WNG15AUG17_03_1.fq.gz	fastqs/lib11/WNG15AUG17_03_2.fq.gz
lib11	1	WNG15AUG17_04	fastqs/lib11/WNG15AUG17_04_1.fq.gz	fastqs/lib11/WNG15AUG17_04_2.fq.gz
lib11	1	WNG16Aug17_02	fastqs/lib11/WNG16Aug17_02_1.fq.gz	fastqs/lib11/WNG16Aug17_02_2.fq.gz
lib11	1	WNG16AUG17_1	fastqs/lib11/WNG16AUG17_1_1.fq.gz	fastqs/lib11/WNG16AUG17_1_2.fq.gz
lib11	1	W2_1_13Sept18	fastqs/lib11/W2_1_13Sept18_1.fq.gz	fastqs/lib11/W2_1_13Sept18_2.fq.gz
lib11	1	W5_1_11Sept18	fastqs/lib11/W5_1_11Sept18_1.fq.gz	fastqs/lib11/W5_1_11Sept18_2.fq.gz
lib11	1	Beaver_RAPR_11_18AUG22	fastqs/lib11/Beaver_RAPR_11_18AUG22_1.fq.gz	fastqs/lib11/Beaver_RAPR_11_18AUG22_2.fq.gz
lib11	1	Beaver_RAPR_12_18AUG22	fastqs/lib11/Beaver_RAPR_12_18AUG22_1.fq.gz	fastqs/lib11/Beaver_RAPR_12_18AUG22_2.fq.gz
lib11	1	Beaver_RAPR_13_18AUG22	fastqs/lib11/Beaver_RAPR_13_18AUG22_1.fq.gz	fastqs/lib11/Beaver_RAPR_13_18AUG22_2.fq.gz
lib11	1	Beaver_RAPR_14_18AUG22	fastqs/lib11/Beaver_RAPR_14_18AUG22_1.fq.gz	fastqs/lib11/Beaver_RAPR_14_18AUG22_2.fq.gz
lib11	1	Beaver_RAPR_16_18AUG22	fastqs/lib11/Beaver_RAPR_16_18AUG22_1.fq.gz	fastqs/lib11/Beaver_RAPR_16_18AUG22_2.fq.gz
lib11	1	Beaver_RAPR_9_18AUG22	fastqs/lib11/Beaver_RAPR_9_18AUG22_1.fq.gz	fastqs/lib11/Beaver_RAPR_9_18AUG22_2.fq.gz
lib11	1	CabinRAPR_5_17AUG22	fastqs/lib11/CabinRAPR_5_17AUG22_1.fq.gz	fastqs/lib11/CabinRAPR_5_17AUG22_2.fq.gz
lib11	1	UN_RAPR_7_17AUG22	fastqs/lib11/UN_RAPR_7_17AUG22_1.fq.gz	fastqs/lib11/UN_RAPR_7_17AUG22_2.fq.gz
lib11	1	UN_RAPR_9_17AUG22	fastqs/lib11/UN_RAPR_9_17AUG22_1.fq.gz	fastqs/lib11/UN_RAPR_9_17AUG22_2.fq.gz
lib11	1	MUSK_1_LF1_12JUL22	fastqs/lib11/MUSK_1_LF1_12JUL22_1.fq.gz	fastqs/lib11/MUSK_1_LF1_12JUL22_2.fq.gz
lib11	1	MUSK_2_LF1_12JUL22	fastqs/lib11/MUSK_2_LF1_12JUL22_1.fq.gz	fastqs/lib11/MUSK_2_LF1_12JUL22_2.fq.gz
lib11	1	MUSK_3_LF1_12JUL22	fastqs/lib11/MUSK_3_LF1_12JUL22_1.fq.gz	fastqs/lib11/MUSK_3_LF1_12JUL22_2.fq.gz
lib11	1	Winopee_1_12JUL22	fastqs/lib11/Winopee_1_12JUL22_1.fq.gz	fastqs/lib11/Winopee_1_12JUL22_2.fq.gz
lib11	1	USGS_210307	fastqs/lib11/USGS_210307_1.fq.gz	fastqs/lib11/USGS_210307_2.fq.gz
lib11	1	USGS_210329	fastqs/lib11/USGS_210329_1.fq.gz	fastqs/lib11/USGS_210329_2.fq.gz
lib11	1	USGS_210393	fastqs/lib11/USGS_210393_1.fq.gz	fastqs/lib11/USGS_210393_2.fq.gz
lib11	1	USGS_210408	fastqs/lib11/USGS_210408_1.fq.gz	fastqs/lib11/USGS_210408_2.fq.gz
lib11	1	USGS_210428	fastqs/lib11/USGS_210428_1.fq.gz	fastqs/lib11/USGS_210428_2.fq.gz
lib11	1	USGS_210454	fastqs/lib11/USGS_210454_1.fq.gz	fastqs/lib11/USGS_210454_2.fq.gz
